"","organism","TaxID","subgroup","level","RefSeq.FTP"
"4142","Agarivorans albus MKT 106",1331007,"Gammaproteobacteria","SAMD00036740","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/414/175/GCA_000414175.1_ASM41417v1"
"1750.1","Cycloclasticus pugetii PS-1",655438,"Gammaproteobacteria","SAMN02261262","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/384/415/GCA_000384415.1_ASM38441v1"
"4142.1","Agarivorans albus MKT 106",1331007,"Gammaproteobacteria","SAMD00036740","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/414/175/GCA_000414175.1_ASM41417v1"
"3466.1","Halomonas anticariensis FP35 = DSM 16096",1121939,"Gammaproteobacteria","SAMN02471787","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/409/775/GCA_000409775.1_Han1.0"
"30561","Pseudomonas plecoglossicida NB2011",1330531,"Gammaproteobacteria","SAMN02472181","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/412/715/GCA_000412715.1_ASM41271v1"
"6234.1","Oleispira antarctica RB-8",698738,"Gammaproteobacteria","SAMEA4532328","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/967/895/GCA_000967895.1_ASM96789v1"
"28790","Aeromonas hydrophila ML09-119",1288394,"Gammaproteobacteria","SAMN02603614","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/401/555/GCA_000401555.1_ASM40155v1"
"40464","Achromobacter xylosoxidans NH44784-1996",1167634,"Betaproteobacteria","SAMEA3283131","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/967/095/GCA_000967095.1_A.x.NH44784-1996"
"4930","Enterobacteriaceae bacterium strain FGI 57",693444,"Gammaproteobacteria","SAMN02744036","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/330/845/GCA_000330845.1_ASM33084v1"
"746","Candidatus Accumulibacter phosphatis clade IIA str. UW-1",522306,"Betaproteobacteria","SAMN02598465","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/024/165/GCA_000024165.1_ASM2416v1"
"27635","Geobacter sp. M18",443143,"delta/epsilon subdivisions","SAMN00002553","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/175/115/GCA_000175115.2_ASM17511v2"
"30251","Bradyrhizobium sp. S23321",335659,"Alphaproteobacteria","SAMD00060998","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/275/GCA_000284275.1_ASM28427v1"
"3994","Bradyrhizobium oligotrophicum S58",1245469,"Alphaproteobacteria","SAMD00061052","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/344/805/GCA_000344805.1_ASM34480v1"
"27695","Azoarcus sp. KH32C",748247,"Betaproteobacteria","SAMD00061029","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/349/945/GCA_000349945.1_ASM34994v1"
"2363","Desulfocapsa sulfexigens DSM 10523",1167006,"delta/epsilon subdivisions","SAMN02602964","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/395/GCA_000341395.1_ASM34139v1"
"2370","Pseudomonas sp. UW4",1207075,"Gammaproteobacteria","SAMN02604261","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/316/175/GCA_000316175.1_ASM31617v1"
"2072","Simiduia agarivorans SA1 = DSM 21679",1117647,"Gammaproteobacteria","SAMN02603035","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/305/785/GCA_000305785.2_ASM30578v2"
"27640","Acidovorax sp. KKS102",358220,"Betaproteobacteria","SAMN02604069","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/302/535/GCA_000302535.1_ASM30253v1"
"2710.1","Cycloclasticus sp. P1",385025,"Gammaproteobacteria","SAMN02603953","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/965/GCA_000299965.1_ASM29996v1"
"2649.1","Methylocystis sp. SC2",187303,"Alphaproteobacteria","SAMEA2272070","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/304/315/GCA_000304315.1_Msp_SC2"
"2530.1","Marinobacter sp. BSs20148",490759,"Gammaproteobacteria","SAMN02603049","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/275/GCA_000283275.1_ASM28327v1"
"4978","Methylophaga frappieri",754477,"Gammaproteobacteria","SAMN02603343","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/260/965/GCA_000260965.1_ASM26096v1"
"2672","Oceanimonas sp. GK1",511062,"Gammaproteobacteria","SAMN02603427","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/075/GCA_000243075.1_ASM24307v1"
"473","Vibrio sp. EJY3",1116375,"Gammaproteobacteria","SAMN02603160","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/385/GCA_000241385.1_ASM24138v1"
"839.1","Hyphomicrobium denitrificans ATCC 51888",582899,"Alphaproteobacteria","SAMN02598499","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/145/GCA_000143145.1_ASM14314v1"
"1369.1","Marinomonas posidonica IVIA-Po-181",491952,"Gammaproteobacteria","SAMN00713622","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/215/GCA_000214215.1_ASM21421v1"
"1376","Marinomonas mediterranea MMB-1",717774,"Gammaproteobacteria","SAMN00713593","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/865/GCA_000192865.1_ASM19286v1"
"2643","Methylovorus sp. MP688",887061,"Betaproteobacteria","SAMN02603013","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/115/GCA_000183115.1_ASM18311v1"
"775","Ferrimonas balearica DSM 9799",550540,"Gammaproteobacteria","SAMN00115627","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/148/645/GCA_000148645.1_ASM14864v1"
"1383","gamma proteobacterium HdN1",83406,"Gammaproteobacteria","SAMEA2272402","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/198/515/GCA_000198515.1_ASM19851v1"
"1083","Methylotenera versatilis 301",666681,"Betaproteobacteria","SAMN02598526","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/093/025/GCA_000093025.1_ASM9302v1"
"1455","Denitrovibrio acetiphilus DSM 12809",522772,"Deferribacteres","SAMN02598464","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/725/GCA_000025725.1_ASM2572v1"
"1438.1","Sulfurospirillum deleyianum DSM 6946",525898,"delta/epsilon subdivisions","SAMN00002613","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/024/885/GCA_000024885.1_ASM2488v1"
"855","Tolumonas auensis DSM 9187",595494,"Gammaproteobacteria","SAMN02598508","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/023/065/GCA_000023065.1_ASM2306v1"
"715","Cellvibrio japonicus Ueda107",498211,"Gammaproteobacteria","SAMN02603448","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/225/GCA_000019225.1_ASM1922v1"
"642","Leptothrix cholodnii SP-6",395495,"Betaproteobacteria","SAMN02598429","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/019/785/GCA_000019785.1_ASM1978v1"
"550","Shewanella pealeana ATCC 700345",398579,"Gammaproteobacteria","SAMN02598386","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/285/GCA_000018285.1_ASM1828v1"
"580","Shewanella sediminis HAW-EB3",425104,"Gammaproteobacteria","SAMN02598412","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/025/GCA_000018025.1_ASM1802v1"
"2460.1","Bradyrhizobium sp. BTAi1",288000,"Alphaproteobacteria","SAMN02598359","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/165/GCA_000015165.1_ASM1516v1"
"3366.1","Pseudomonas protegens CHA0",1124983,"Gammaproteobacteria","SAMN02603271","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/397/205/GCA_000397205.1_ASM39720v1"
"464","Shewanella loihica PV-4",323850,"Gammaproteobacteria","SAMN00623064","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/016/065/GCA_000016065.1_ASM1606v1"
"322","Methylibium petroleiphilum PM1",420662,"Betaproteobacteria","SAMN02598264","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/725/GCA_000015725.1_ASM1572v1"
"520","Psychromonas ingrahamii 37",357804,"Gammaproteobacteria","SAMN02598361","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/285/GCA_000015285.1_ASM1528v1"
"2475.1","Azoarcus sp. BH72",62928,"Betaproteobacteria","SAMEA3138261","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/061/505/GCA_000061505.1_ASM6150v1"
"404","Shewanella amazonensis SB2B",326297,"Gammaproteobacteria","SAMN02598298","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/015/245/GCA_000015245.1_ASM1524v1"
"2459","Shewanella sp. MR-7",60481,"Gammaproteobacteria","SAMN02598316","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/014/665/GCA_000014665.1_ASM1466v1"
"516","Pseudomonas entomophila L48",384676,"Gammaproteobacteria","SAMEA3138225","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/105/GCA_000026105.1_ASM2610v1"
"405","Shewanella denitrificans OS217",318161,"Gammaproteobacteria","SAMN02598300","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/765/GCA_000013765.1_ASM1376v1"
"2471","Polaromonas sp. JS666",296591,"Betaproteobacteria","SAMN02598293","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/865/GCA_000013865.1_ASM1386v1"
"300","Saccharophagus degradans 2-40",203122,"Gammaproteobacteria","SAMN02598483","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/665/GCA_000013665.1_ASM1366v1"
"466","Rhodoferax ferrireducens T118",338969,"Betaproteobacteria","SAMN02598320","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/013/605/GCA_000013605.1_ASM1360v1"
"494","Hahella chejuensis KCTC 2396",349521,"Gammaproteobacteria","SAMN02603483","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/985/GCA_000012985.1_ASM1298v1"
"374","Hydrogenovibrio crunogenus XCL-2",317025,"Gammaproteobacteria","SAMN02598288","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/605/GCA_000012605.1_ASM1260v1"
"663","Dechloromonas aromatica RCB",159087,"Betaproteobacteria","SAMN02598546","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/012/425/GCA_000012425.1_ASM1242v1"
"380","Aromatoleum aromaticum EbN1",76114,"Betaproteobacteria","SAMEA3138218","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/965/GCA_000025965.1_ASM2596v1"
"366","Desulfotalea psychrophila LSv54",177439,"delta/epsilon subdivisions","SAMEA3138217","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/945/GCA_000025945.1_ASM2594v1"
"2814.1","Marinobacter lipolyticus SM19",1318628,"Gammaproteobacteria","SAMN02471937","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/397/065/GCA_000397065.2_MarLipol1.0"
"4080","Plesiomonas shigelloides",703,"Gammaproteobacteria","SAMEA2665130","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/087/055/GCA_900087055.1_31289_E01"
"30815","Plesiomonas shigelloides 302-73",1315976,"Gammaproteobacteria","SAMN02044791","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/392/595/GCA_000392595.1_PleShi1.0"
"27643","Marinomonas sp. MED121",314277,"Gammaproteobacteria","SAMN02436165","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/153/025/GCA_000153025.1_ASM15302v1"
"4016","Methylophaga lonarensis MPL",1286106,"Gammaproteobacteria","SAMN02470674","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/349/205/GCA_000349205.1_MPLversion1"
"1495","gamma proteobacterium IMCC1989",937772,"Gammaproteobacteria","SAMN02469924","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/209/515/GCA_000209515.2_ASM20951v1"
"1494","Oxalobacteraceae bacterium IMCC9480",937450,"Betaproteobacteria","SAMN02469921","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/205/GCA_000195205.2_ASM19520v1"
"38267","Campylobacter sp. FOBRC14",936554,"delta/epsilon subdivisions","SAMN00828782","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/287/855/GCA_000287855.1_CspFOBRC14v1.0"
"1378","gamma proteobacterium IMCC3088",876044,"Gammaproteobacteria","SAMN02469925","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/204/315/GCA_000204315.2_ASM20431v1"
"2962.1","Sulfuricella denitrificans skB26",1163617,"Betaproteobacteria","SAMD00061061","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/297/055/GCA_000297055.2_ASM29705v2"
"2619","Brenneria sp. EniD312",598467,"Gammaproteobacteria","SAMN02256539","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/225/565/GCA_000225565.1_ASM22556v1"
"794","gamma proteobacterium NOR5-3",566466,"Gammaproteobacteria","SAMN02436223","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/158/155/GCA_000158155.1_ASM15815v1"
"795","Luminiphilus syltensis NOR5-1B",565045,"Gammaproteobacteria","SAMN02436313","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/158/175/GCA_000158175.1_ASM15817v1"
"2659","Rheinheimera sp. A13L",506534,"Gammaproteobacteria","SAMN02469972","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/217/935/GCA_000217935.2_Rhein_1.0"
"4512","Gallaecimonas xiamenensis 3-C-1",745411,"Gammaproteobacteria","SAMN02471169","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/915/GCA_000299915.1_ASM29991v1"
"2238","Sulfurimonas gotlandica GD1",929558,"delta/epsilon subdivisions","SAMN02470075","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/242/915/GCA_000242915.2_ASM24291v2"
"1534","Paraglaciecola agarilytica NO2",1125747,"Gammaproteobacteria","SAMD00036597","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/314/935/GCA_000314935.1_ASM31493v1"
"691","Congregibacter litoralis KT71",314285,"Gammaproteobacteria","SAMN02436113","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/153/125/GCA_000153125.2_ASM15312v2"
"2366","gamma proteobacterium BDW918",1168065,"Gammaproteobacteria","SAMN02470816","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/575/GCA_000259575.1_GamBDW1.0"
"623","Vibrionales bacterium SWAT-3",391574,"Gammaproteobacteria","SAMN02436103","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/995/GCA_000169995.1_ASM16999v1"
"2011","Achromobacter arsenitoxydans SY8",477184,"Betaproteobacteria","SAMN02469904","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/785/GCA_000236785.2_ASM23678v2"
"3353","Paraglaciecola chathamensis S18K6",1127672,"Gammaproteobacteria","SAMD00036599","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/314/955/GCA_000314955.1_ASM31495v1"
"41817","Shewanella sp. HN-41",327275,"Gammaproteobacteria","SAMN02469863","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/217/915/GCA_000217915.2_ASM21791v1"
"30435","Cellvibrio sp. BR",1134474,"Gammaproteobacteria","SAMN02471006","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/355/GCA_000263355.1_ASM26335v1"
"3291","Paraglaciecola psychrophila 170",1129794,"Gammaproteobacteria","SAMN02603050","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/635/GCA_000347635.1_ASM34763v1"
"3355","Paraglaciecola arctica BSs20135",493475,"Gammaproteobacteria","SAMD00036601","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/314/995/GCA_000314995.1_ASM31499v1"
"40475","Pseudoalteromonas sp. BSi20429",1097676,"Gammaproteobacteria","SAMD00036591","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/895/GCA_000238895.2_PspBSi20429_1.0"
"39523","Marinobacter sp. ELB17",270374,"Gammaproteobacteria","SAMN02436124","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/375/GCA_000169375.1_ASM16937v1"
"587","marine gamma proteobacterium HTCC2080",247639,"Gammaproteobacteria","SAMN02436101","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/115/GCA_000169115.1_ASM16911v1"
"770","marine gamma proteobacterium HTCC2148",247634,"Gammaproteobacteria","SAMN02436226","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/156/295/GCA_000156295.1_ASM15629v1"
"610","Marinobacter algicola DG893",443152,"Gammaproteobacteria","SAMN02436149","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/170/835/GCA_000170835.1_ASM17083v1"
"1576","Methylophaga aminisulfidivorans MP",1026882,"Gammaproteobacteria","SAMN02469574","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/595/GCA_000214595.2_ASM21459v1"
"3356","Paraglaciecola polaris LMG 21857",1129793,"Gammaproteobacteria","SAMD00036604","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/055/GCA_000315055.1_ASM31505v1"
"443","Bermanella marisrubri",207949,"Gammaproteobacteria","SAMN02436132","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/153/565/GCA_000153565.1_ASM15356v1"
"3360","Paraglaciecola mesophila KMM 241",1128912,"Gammaproteobacteria","SAMD00036602","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/015/GCA_000315015.1_ASM31501v1"
"586.1","Alteromonadales bacterium TW-7",156578,"Gammaproteobacteria","SAMN02436129","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/169/055/GCA_000169055.1_ASM16905v1"
"2126.1","Thioalkalivibrio paradoxus ARh 1",713585,"Gammaproteobacteria","SAMN02256529","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/685/GCA_000227685.3_ASM22768v3"
"1683.1","Thiomicrospira aerophila AL3",717772,"Gammaproteobacteria","SAMN02256538","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/665/GCA_000227665.3_ASM22766v3"
"2532.1","Moritella sp. PE36",58051,"Gammaproteobacteria","SAMN02436150","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/170/855/GCA_000170855.1_ASM17085v1"
"3361","Glaciecola pallidula DSM 14239 = ACAM 615",1121922,"Gammaproteobacteria","SAMN02440876","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/428/905/GCA_000428905.1_ASM42890v1"
"3506","Aeromonas molluscorum 848",1268236,"Gammaproteobacteria","SAMN02471397","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/388/115/GCA_000388115.1_Amol1.0"
"34509","Vibrio sp. 16",391586,"Gammaproteobacteria","SAMN02436182","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/158/115/GCA_000158115.1_ASM15811v1"
"4002","Marinobacter nanhaiticus D15-8W",626887,"Gammaproteobacteria","SAMN02469788","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/364/845/GCA_000364845.1_D15-8W.seq.sqn_for_a_Marinobacter_nanhaiticus_assembly_version_1.0"
"1115","Vibrio orientalis CIP 102891 = ATCC 33934",675816,"Gammaproteobacteria","SAMN02393817","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/176/235/GCA_000176235.1_ASM17623v1"
"3322","Thauera linaloolentis 47Lol = DSM 12138",1123367,"Betaproteobacteria","SAMN02743986","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/621/305/GCA_000621305.1_ASM62130v1"
"959","Campylobacter rectus RM3267",553218,"delta/epsilon subdivisions","SAMN00000716","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/174/175/GCA_000174175.1_ASM17417v1"
"193","Bordetella pertussis Tohama I",257313,"Betaproteobacteria","SAMEA1705933","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/195/715/GCA_000195715.1_ASM19571v1"
"1152.1","Methylosinus trichosporium OB3b",595536,"Alphaproteobacteria","SAMN02441795","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/178/815/GCA_000178815.2_ASM17881v2"
"1748","Shimwellia blattae DSM 4481 = NBRC 105725",630626,"Gammaproteobacteria","SAMN02603253","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/305/GCA_000262305.1_ASM26230v1"
"3506.1","Aeromonas molluscorum 848",1268236,"Gammaproteobacteria","SAMN02471397","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/388/115/GCA_000388115.1_Amol1.0"
"28633","Hyphomicrobium denitrificans 1NES1",670307,"Alphaproteobacteria","SAMN02598541","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/230/975/GCA_000230975.3_ASM23097v3"
"3507.1","Aeromonas diversa CDC 2478-85",1268237,"Gammaproteobacteria","SAMN02471398","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/367/845/GCA_000367845.1_Adiv1.0"
"33272","Thauera sp. 28",303682,"Betaproteobacteria","SAMN02470719","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/310/145/GCA_000310145.2_ASM31014v2"
"3322.1","Thauera linaloolentis 47Lol = DSM 12138",1123367,"Betaproteobacteria","SAMN02743986","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/621/305/GCA_000621305.1_ASM62130v1"
"35090","Thauera sp. 63",497321,"Betaproteobacteria","SAMN02470720","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/310/165/GCA_000310165.2_ASM31016v2"
"30340","Thauera sp. 27",305700,"Betaproteobacteria","SAMN02470722","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/310/125/GCA_000310125.2_ASM31012v2"
"4002.1","Marinobacter nanhaiticus D15-8W",626887,"Gammaproteobacteria","SAMN02469788","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/364/845/GCA_000364845.1_D15-8W.seq.sqn_for_a_Marinobacter_nanhaiticus_assembly_version_1.0"
"30803","Pseudoalteromonas agarivorans S816",1307437,"Gammaproteobacteria","SAMN02471034","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/363/985/GCA_000363985.1_S816-1_1.0"
"40140","Pseudomonas aeruginosa B136-33",1280938,"Gammaproteobacteria","SAMN02603669","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/359/505/GCA_000359505.1_ASM35950v1"
"2216.1","Methylobacterium mesophilicum SR1.6/6",908290,"Alphaproteobacteria","SAMN02471377","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/364/445/GCA_000364445.1_ASM36444v1"
"42268","Vibrio harveyi CAIM 1792",1125980,"Gammaproteobacteria","SAMN02469604","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/935/GCA_000259935.1_ASM25993v1"
"4016.1","Methylophaga lonarensis MPL",1286106,"Gammaproteobacteria","SAMN02470674","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/349/205/GCA_000349205.1_MPLversion1"
"4013.1","Marinobacter santoriniensis NKSG1",1288826,"Gammaproteobacteria","SAMN02471869","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/775/GCA_000347775.1_ASM34777v1"
"40151","Legionella pneumophila subsp. pneumophila LPE509",1312904,"Gammaproteobacteria","SAMN02604344","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/615/GCA_000347615.1_ASM34761v1"
"3291.1","Paraglaciecola psychrophila 170",1129794,"Gammaproteobacteria","SAMN02603050","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/347/635/GCA_000347635.1_ASM34763v1"
"2974.1","Thalassolituus oleivorans MIL-1",1298593,"Gammaproteobacteria","SAMEA2272589","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/355/675/GCA_000355675.1_ASM35567v1"
"3994.1","Bradyrhizobium oligotrophicum S58",1245469,"Alphaproteobacteria","SAMD00061052","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/344/805/GCA_000344805.1_ASM34480v1"
"32677","Vibrio diabolicus E0666",1231058,"Gammaproteobacteria","SAMN02469807","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/445/GCA_000341445.1_VibrioE0666"
"2363.1","Desulfocapsa sulfexigens DSM 10523",1167006,"delta/epsilon subdivisions","SAMN02602964","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/395/GCA_000341395.1_ASM34139v1"
"42007","Vibrio mimicus CAIM 602",1259812,"Gammaproteobacteria","SAMN02469605","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/338/875/GCA_000338875.1_CAIM_602T_1.0"
"2907","Halomonas titanicae BH1",1204738,"Gammaproteobacteria","SAMN02471939","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/336/575/GCA_000336575.1_HalTitan1.0"
"29109","Vibrio parahaemolyticus BB22OP",1211705,"Gammaproteobacteria","SAMN02604302","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/328/405/GCA_000328405.1_ASM32840v1"
"37807","Pseudomonas stutzeri RCH2",644801,"Gammaproteobacteria","SAMN02232046","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/065/GCA_000327065.1_ASM32706v1"
"3407.1","Thioalkalivibrio nitratireducens DSM 14787",1255043,"Gammaproteobacteria","SAMN02602962","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/321/415/GCA_000321415.2_ASM32141v2"
"27144","Alcaligenes sp. HPC1271",1069631,"Betaproteobacteria","SAMN02470625","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/313/875/GCA_000313875.1_ASM31387v1"
"220.1","Bordetella bronchiseptica 253",568707,"Betaproteobacteria","SAMEA2272388","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/015/GCA_000318015.1_ASM31801v1"
"3412","Candidatus Sulfuricurvum sp. RIFRC-1",1249480,"delta/epsilon subdivisions","SAMN01162293","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/310/245/GCA_000310245.1_ASM31024v1"
