"","organism","subgroup","level","RefSeq.FTP","tbl","prt"
"29037","Alteromonas macleodii str. 'English Channel 673'",4.60178,"SAMN02604121","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/955/GCA_000299955.1_ASM29995v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/955/GCA_000299955.1_ASM29995v1/GCA_000299955.1_ASM29995v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/955/GCA_000299955.1_ASM29995v1/GCA_000299955.1_ASM29995v1_protein.faa.gz"
"4512","Gallaecimonas xiamenensis 3-C-1",4.06228,"SAMN02471169","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/915/GCA_000299915.1_ASM29991v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/915/GCA_000299915.1_ASM29991v1/GCA_000299915.1_ASM29991v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/299/915/GCA_000299915.1_ASM29991v1/GCA_000299915.1_ASM29991v1_protein.faa.gz"
"147","Alteromonas macleodii ATCC 27126",4.65385,"SAMN02603229","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/172/635/GCA_000172635.2_ASM17263v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/172/635/GCA_000172635.2_ASM17263v2/GCA_000172635.2_ASM17263v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/172/635/GCA_000172635.2_ASM17263v2/GCA_000172635.2_ASM17263v2_protein.faa.gz"
"42692","Aeromonas veronii AMC35",4.56561,"SAMN02463951","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/035/GCA_000298035.1_Aero_vero_AMC35_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/035/GCA_000298035.1_Aero_vero_AMC35_V1/GCA_000298035.1_Aero_vero_AMC35_V1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/035/GCA_000298035.1_Aero_vero_AMC35_V1/GCA_000298035.1_Aero_vero_AMC35_V1_protein.faa.gz"
"41941","Aeromonas veronii AMC34",4.57873,"SAMN02463949","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/015/GCA_000298015.1_Aero_vero_AMC34_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/015/GCA_000298015.1_Aero_vero_AMC34_V1/GCA_000298015.1_Aero_vero_AMC34_V1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/298/015/GCA_000298015.1_Aero_vero_AMC34_V1/GCA_000298015.1_Aero_vero_AMC34_V1_protein.faa.gz"
"40553","Aeromonas veronii AER397",4.49666,"SAMN02463950","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/297/995/GCA_000297995.1_Aero_vero_AER397_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/297/995/GCA_000297995.1_Aero_vero_AER397_V1/GCA_000297995.1_Aero_vero_AER397_V1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/297/995/GCA_000297995.1_Aero_vero_AER397_V1/GCA_000297995.1_Aero_vero_AER397_V1_protein.faa.gz"
"39702","Aeromonas veronii AER39",4.42059,"SAMN02463948","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/297/975/GCA_000297975.1_Aero_vero_AER39_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/297/975/GCA_000297975.1_Aero_vero_AER39_V1/GCA_000297975.1_Aero_vero_AER39_V1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/297/975/GCA_000297975.1_Aero_vero_AER39_V1/GCA_000297975.1_Aero_vero_AER39_V1_protein.faa.gz"
"1748","Shimwellia blattae DSM 4481 = NBRC 105725",4.15872,"SAMN02603253","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/305/GCA_000262305.1_ASM26230v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/305/GCA_000262305.1_ASM26230v1/GCA_000262305.1_ASM26230v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/305/GCA_000262305.1_ASM26230v1/GCA_000262305.1_ASM26230v1_protein.faa.gz"
"28658","Pectobacterium carotovorum subsp. carotovorum PCC21",4.84277,"SAMN02603169","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/294/535/GCA_000294535.1_ASM29453v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/294/535/GCA_000294535.1_ASM29453v1/GCA_000294535.1_ASM29453v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/294/535/GCA_000294535.1_ASM29453v1/GCA_000294535.1_ASM29453v1_protein.faa.gz"
"37281","Pseudomonas mendocina DLHK",5.07209,"SAMN02471181","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/287/395/GCA_000287395.1_Pmen01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/287/395/GCA_000287395.1_Pmen01/GCA_000287395.1_Pmen01_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/287/395/GCA_000287395.1_Pmen01/GCA_000287395.1_Pmen01_protein.faa.gz"
"39596","Alcaligenes faecalis subsp. faecalis NCIB 8687",3.89962,"SAMN00998594","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/275/465/GCA_000275465.1_Gretchen3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/275/465/GCA_000275465.1_Gretchen3/GCA_000275465.1_Gretchen3_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/275/465/GCA_000275465.1_Gretchen3/GCA_000275465.1_Gretchen3_protein.faa.gz"
"37555","Pseudomonas aeruginosa DK2",6.40266,"SAMN02603895","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/271/365/GCA_000271365.1_ASM27136v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/271/365/GCA_000271365.1_ASM27136v1/GCA_000271365.1_ASM27136v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/271/365/GCA_000271365.1_ASM27136v1/GCA_000271365.1_ASM27136v1_protein.faa.gz"
"41278","Pseudomonas putida ND6",6.30431,"SAMN02603188","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/264/665/GCA_000264665.2_ASM26466v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/264/665/GCA_000264665.2_ASM26466v2/GCA_000264665.2_ASM26466v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/264/665/GCA_000264665.2_ASM26466v2/GCA_000264665.2_ASM26466v2_protein.faa.gz"
"30059","Pseudomonas synxantha BG33R",6.29749,"SAMN02436586","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/715/GCA_000263715.2_ASM26371v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/715/GCA_000263715.2_ASM26371v2/GCA_000263715.2_ASM26371v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/263/715/GCA_000263715.2_ASM26371v2/GCA_000263715.2_ASM26371v2_protein.faa.gz"
"32116","Pseudomonas fluorescens A506",6.01955,"SAMN02604280","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/325/GCA_000262325.2_ASM26232v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/325/GCA_000262325.2_ASM26232v2/GCA_000262325.2_ASM26232v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/262/325/GCA_000262325.2_ASM26232v2/GCA_000262325.2_ASM26232v2_protein.faa.gz"
"33927","Campylobacter concisus UNSWCD",1.77891,"SAMN02471189","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/315/GCA_000259315.1_ASM25931v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/315/GCA_000259315.1_ASM25931v1/GCA_000259315.1_ASM25931v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/315/GCA_000259315.1_ASM25931v1/GCA_000259315.1_ASM25931v1_protein.faa.gz"
"29840","Vibrio tubiashii NCIMB 1337 = ATCC 19106",5.32829,"SAMN02470815","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/295/GCA_000259295.1_ASM25929v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/295/GCA_000259295.1_ASM25929v1/GCA_000259295.1_ASM25929v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/295/GCA_000259295.1_ASM25929v1/GCA_000259295.1_ASM25929v1_protein.faa.gz"
"391","Marinobacter hydrocarbonoclasticus ATCC 49840",3.98948,"SAMEA2272383","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/615/GCA_000284615.1_ASM28461v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/615/GCA_000284615.1_ASM28461v1/GCA_000284615.1_ASM28461v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/615/GCA_000284615.1_ASM28461v1/GCA_000284615.1_ASM28461v1_protein.faa.gz"
"1377","Methylomicrobium album BG8",4.49344,"SAMN02256390","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/275/GCA_000214275.3_ASM21427v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/275/GCA_000214275.3_ASM21427v3/GCA_000214275.3_ASM21427v3_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/275/GCA_000214275.3_ASM21427v3/GCA_000214275.3_ASM21427v3_protein.faa.gz"
"37583","Vibrio cholerae IEC224",4.07959,"SAMN02603415","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/250/855/GCA_000250855.1_ASM25085v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/250/855/GCA_000250855.1_ASM25085v1/GCA_000250855.1_ASM25085v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/250/855/GCA_000250855.1_ASM25085v1/GCA_000250855.1_ASM25085v1_protein.faa.gz"
"2088","Atlantibacter hermannii NBRC 105704",4.49528,"SAMD00041803","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/248/015/GCA_000248015.2_ASM24801v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/248/015/GCA_000248015.2_ASM24801v2/GCA_000248015.2_ASM24801v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/248/015/GCA_000248015.2_ASM24801v2/GCA_000248015.2_ASM24801v2_protein.faa.gz"
"42314","Shewanella baltica OS183",5.04993,"SAMN02256524","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/535/GCA_000179535.2_ASM17953v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/535/GCA_000179535.2_ASM17953v2/GCA_000179535.2_ASM17953v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/179/535/GCA_000179535.2_ASM17953v2/GCA_000179535.2_ASM17953v2_protein.faa.gz"
"37626","Methylorubrum extorquens DSM 13060",6.67121,"SAMN02261401","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/435/GCA_000243435.2_ASM24343v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/435/GCA_000243435.2_ASM24343v2/GCA_000243435.2_ASM24343v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/435/GCA_000243435.2_ASM24343v2/GCA_000243435.2_ASM24343v2_protein.faa.gz"
"2238","Sulfurimonas gotlandica GD1",2.95268,"SAMN02470075","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/242/915/GCA_000242915.2_ASM24291v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/242/915/GCA_000242915.2_ASM24291v2/GCA_000242915.2_ASM24291v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/242/915/GCA_000242915.2_ASM24291v2/GCA_000242915.2_ASM24291v2_protein.faa.gz"
"29266","Aliivibrio fischeri SR5",4.27361,"SAMN02470712","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/785/GCA_000241785.1_ASM24178v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/785/GCA_000241785.1_ASM24178v1/GCA_000241785.1_ASM24178v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/785/GCA_000241785.1_ASM24178v1/GCA_000241785.1_ASM24178v1_protein.faa.gz"
"37438","Comamonas testosteroni ATCC 11996",5.41015,"SAMN02470044","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/525/GCA_000241525.2_ASM24152v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/525/GCA_000241525.2_ASM24152v2/GCA_000241525.2_ASM24152v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/241/525/GCA_000241525.2_ASM24152v2/GCA_000241525.2_ASM24152v2_protein.faa.gz"
"36777","Campylobacter sp. 10_1_50",1.89563,"SAMN02463793","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/755/GCA_000238755.1_Campylobacter_sp_10_1_50_V1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/755/GCA_000238755.1_Campylobacter_sp_10_1_50_V1/GCA_000238755.1_Campylobacter_sp_10_1_50_V1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/755/GCA_000238755.1_Campylobacter_sp_10_1_50_V1/GCA_000238755.1_Campylobacter_sp_10_1_50_V1_protein.faa.gz"
"24485","Pseudomonas fluorescens F113",6.84583,"SAMN02604099","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/237/065/GCA_000237065.1_ASM23706v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/237/065/GCA_000237065.1_ASM23706v1/GCA_000237065.1_ASM23706v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/237/065/GCA_000237065.1_ASM23706v1/GCA_000237065.1_ASM23706v1_protein.faa.gz"
"2011","Achromobacter arsenitoxydans SY8",6.15666,"SAMN02469904","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/785/GCA_000236785.2_ASM23678v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/785/GCA_000236785.2_ASM23678v2/GCA_000236785.2_ASM23678v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/785/GCA_000236785.2_ASM23678v2/GCA_000236785.2_ASM23678v2_protein.faa.gz"
"2036","Mesorhizobium alhagi CCNWXJ12-2",6.96895,"SAMN02470709","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/565/GCA_000236565.2_ASM23656v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/565/GCA_000236565.2_ASM23656v2/GCA_000236565.2_ASM23656v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/236/565/GCA_000236565.2_ASM23656v2/GCA_000236565.2_ASM23656v2_protein.faa.gz"
"2012","Marinobacter manganoxydans MnI7-9",4.54959,"SAMN02471017","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/235/625/GCA_000235625.2_ASM23562v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/235/625/GCA_000235625.2_ASM23562v1/GCA_000235625.2_ASM23562v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/235/625/GCA_000235625.2_ASM23562v1/GCA_000235625.2_ASM23562v1_protein.faa.gz"
"37528","Vibrio cholerae O1 str. 2010EL-1786",4.07774,"SAMN00765529","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/166/455/GCA_000166455.2_ASM16645v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/166/455/GCA_000166455.2_ASM16645v2/GCA_000166455.2_ASM16645v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/166/455/GCA_000166455.2_ASM16645v2/GCA_000166455.2_ASM16645v2_protein.faa.gz"
"124","Bradyrhizobium japonicum USDA 6",9.20738,"SAMD00060992","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/375/GCA_000284375.1_ASM28437v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/375/GCA_000284375.1_ASM28437v1/GCA_000284375.1_ASM28437v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/375/GCA_000284375.1_ASM28437v1/GCA_000284375.1_ASM28437v1_protein.faa.gz"
"42347","Shewanella baltica OS625",5.19524,"SAMN02256537","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/231/345/GCA_000231345.2_ASM23134v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/231/345/GCA_000231345.2_ASM23134v2/GCA_000231345.2_ASM23134v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/231/345/GCA_000231345.2_ASM23134v2/GCA_000231345.2_ASM23134v2_protein.faa.gz"
"1994","Methylomicrobium alcaliphilum 20Z",4.79671,"SAMEA3283107","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/535/GCA_000968535.1_ASM96853v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/535/GCA_000968535.1_ASM96853v1/GCA_000968535.1_ASM96853v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/968/535/GCA_000968535.1_ASM96853v1/GCA_000968535.1_ASM96853v1_protein.faa.gz"
"40139","Pseudomonas aeruginosa NCGM2.S1",6.76466,"SAMD00061003","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/555/GCA_000284555.1_ASM28455v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/555/GCA_000284555.1_ASM28455v1/GCA_000284555.1_ASM28455v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/555/GCA_000284555.1_ASM28455v1/GCA_000284555.1_ASM28455v1_protein.faa.gz"
"34240","Pseudomonas aeruginosa M18",6.32775,"SAMN02603849","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/226/155/GCA_000226155.1_ASM22615v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/226/155/GCA_000226155.1_ASM22615v1/GCA_000226155.1_ASM22615v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/226/155/GCA_000226155.1_ASM22615v1/GCA_000226155.1_ASM22615v1_protein.faa.gz"
"2680","Pseudogulbenkiania sp. NH8B",4.333,"SAMD00060996","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/535/GCA_000283535.1_ASM28353v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/535/GCA_000283535.1_ASM28353v1/GCA_000283535.1_ASM28353v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/535/GCA_000283535.1_ASM28353v1/GCA_000283535.1_ASM28353v1_protein.faa.gz"
"29558","Arcobacter butzleri ED-1",2.25667,"SAMD00060980","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/355/GCA_000284355.1_ASM28435v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/355/GCA_000284355.1_ASM28435v1/GCA_000284355.1_ASM28435v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/355/GCA_000284355.1_ASM28435v1/GCA_000284355.1_ASM28435v1_protein.faa.gz"
"37021","Vibrio nigripulchritudo ATCC 27043",6.11358,"SAMN02951906","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/685/GCA_000222685.2_ASM22268v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/685/GCA_000222685.2_ASM22268v1/GCA_000222685.2_ASM22268v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/685/GCA_000222685.2_ASM22268v1/GCA_000222685.2_ASM22268v1_protein.faa.gz"
"1115","Vibrio orientalis CIP 102891 = ATCC 33934",4.69824,"SAMN02393817","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/176/235/GCA_000176235.1_ASM17623v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/176/235/GCA_000176235.1_ASM17623v1/GCA_000176235.1_ASM17623v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/176/235/GCA_000176235.1_ASM17623v1/GCA_000176235.1_ASM17623v1_protein.faa.gz"
"1336","Vibrio ichthyoenteri ATCC 700023",4.64109,"SAMN02951902","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/605/GCA_000222605.2_ASM22260v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/605/GCA_000222605.2_ASM22260v1/GCA_000222605.2_ASM22260v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/605/GCA_000222605.2_ASM22260v1/GCA_000222605.2_ASM22260v1_protein.faa.gz"
"29315","Vibrio splendidus ATCC 33789",4.95874,"SAMN02951903","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/625/GCA_000222625.2_ASM22262v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/625/GCA_000222625.2_ASM22262v2/GCA_000222625.2_ASM22262v2_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/625/GCA_000222625.2_ASM22262v2/GCA_000222625.2_ASM22262v2_protein.faa.gz"
"29846","Vibrio scophthalmi LMG 19158",4.85429,"SAMN02951901","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/585/GCA_000222585.2_ASM22258v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/585/GCA_000222585.2_ASM22258v1/GCA_000222585.2_ASM22258v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/585/GCA_000222585.2_ASM22258v1/GCA_000222585.2_ASM22258v1_protein.faa.gz"
"29747","Vibrio mimicus SX-4",4.27361,"SAMN02470633","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/145/GCA_000222145.1_ASM22214v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/145/GCA_000222145.1_ASM22214v1/GCA_000222145.1_ASM22214v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/222/145/GCA_000222145.1_ASM22214v1/GCA_000222145.1_ASM22214v1_protein.faa.gz"
"38899","Pseudomonas putida S16",5.98479,"SAMN02603862","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/705/GCA_000219705.1_ASM21970v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/705/GCA_000219705.1_ASM21970v1/GCA_000219705.1_ASM21970v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/705/GCA_000219705.1_ASM21970v1/GCA_000219705.1_ASM21970v1_protein.faa.gz"
"2663","Hyphomicrobium sp. MC1",4.75753,"SAMEA3138412","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/295/GCA_000253295.1_ASM25329v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/295/GCA_000253295.1_ASM25329v1/GCA_000253295.1_ASM25329v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/295/GCA_000253295.1_ASM25329v1/GCA_000253295.1_ASM25329v1_protein.faa.gz"
"1343","Vibrio anguillarum 775",4.05205,"SAMN02603689","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/217/675/GCA_000217675.1_ASM21767v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/217/675/GCA_000217675.1_ASM21767v1/GCA_000217675.1_ASM21767v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/217/675/GCA_000217675.1_ASM21767v1/GCA_000217675.1_ASM21767v1_protein.faa.gz"
"37573","Shewanella baltica OS117",5.52602,"SAMN00713637","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/215/895/GCA_000215895.1_ASM21589v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/215/895/GCA_000215895.1_ASM21589v1/GCA_000215895.1_ASM21589v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/215/895/GCA_000215895.1_ASM21589v1/GCA_000215895.1_ASM21589v1_protein.faa.gz"
"37538","Shewanella baltica BA175",5.1994,"SAMN00016994","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/147/735/GCA_000147735.3_ASM14773v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/147/735/GCA_000147735.3_ASM14773v3/GCA_000147735.3_ASM14773v3_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/147/735/GCA_000147735.3_ASM14773v3/GCA_000147735.3_ASM14773v3_protein.faa.gz"
"1576","Methylophaga aminisulfidivorans MP",3.26196,"SAMN02469574","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/595/GCA_000214595.2_ASM21459v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/595/GCA_000214595.2_ASM21459v1/GCA_000214595.2_ASM21459v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/595/GCA_000214595.2_ASM21459v1/GCA_000214595.2_ASM21459v1_protein.faa.gz"
"1369","Marinomonas posidonica IVIA-Po-181",3.89994,"SAMN00713622","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/215/GCA_000214215.1_ASM21421v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/215/GCA_000214215.1_ASM21421v1/GCA_000214215.1_ASM21421v1_feature_table.txt.gz","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/215/GCA_000214215.1_ASM21421v1/GCA_000214215.1_ASM21421v1_protein.faa.gz"
